1,8,small_millets,0
1,8,ahrar,0
1,8,moong,0
1,8,masur,0
1,8,urd,0
1,8,peas,0
1,8,khesari,0
1,8,other pulses,0
1,8,gram prducts,0
1,8,besan,0
1,8,other pulse products,0
1,9,rice,0
1,9,wheat,0
1,9,jowar,0
1,9,bajra,0
1,9,ragi,0
1,9,maize,0
1,9,barley,0
1,9,small_millets,0
1,9,ahrar,0
1,9,moong,0
1,9,masur,0
1,9,urd,0
1,9,peas,0
1,9,khesari,0
1,9,other pulses,0
1,9,gram prducts,0
1,9,besan,0
1,9,other pulse products,0
1,10,rice,0
1,10,wheat,0
1,10,jowar,0
1,10,bajra,0
1,10,ragi,0
1,10,maize,0
1,10,barley,0
1,10,small_millets,0
1,10,ahrar,0
1,10,moong,0
1,10,masur,0
1,10,urd,0
1,10,peas,0
1,10,khesari,0
1,10,other pulses,0
1,10,gram prducts,0
1,10,besan,0
1,10,other pulse products,0
1,11,rice,0
1,11,wheat,0
1,11,jowar,0
1,11,bajra,0
1,11,ragi,0
1,11,maize,0
1,11,barley,0
1,11,small_millets,0
1,11,ahrar,0
1,11,moong,0
1,11,masur,0
1,11,urd,0
1,11,peas,0
1,11,khesari,0
1,11,other pulses,0
1,11,gram prducts,0
1,11,besan,0
1,11,other pulse products,0
1,12,rice,0
1,12,wheat,0
1,12,jowar,0
1,12,bajra,0
1,12,ragi,0
1,12,maize,0
1,12,barley,0
1,12,small_millets,0
1,12,ahrar,0
1,12,moong,0
1,12,masur,0
1,12,urd,0
1,12,peas,0
1,12,khesari,0
1,12,other pulses,0
1,12,gram prducts,0
1,12,besan,0
1,12,other pulse products,0
1,13,rice,0
1,13,wheat,0
1,13,jowar,0
1,13,bajra,0
1,13,ragi,0
1,13,maize,0
1,13,barley,0
1,13,small_millets,0
1,13,ahrar,0
1,13,moong,0
1,13,masur,0
1,13,urd,0
1,13,peas,0
1,13,khesari,0
1,13,other pulses,0
1,13,gram prducts,0
1,13,besan,0
1,13,other pulse products,0
1,14,rice,0
1,14,wheat,0
1,14,jowar,0
1,14,bajra,0
1,14,ragi,0
1,14,maize,0
1,14,barley,0
1,14,small_millets,0
1,14,ahrar,0
1,14,moong,0
1,14,masur,0
1,14,urd,0
1,14,peas,0
1,14,khesari,0
1,14,other pulses,0
1,14,gram prducts,0
1,14,besan,0
1,14,other pulse products,0
1,15,rice,0
1,15,wheat,0
1,15,jowar,0
1,15,bajra,0
1,15,ragi,0
1,15,maize,0
1,15,barley,0
1,15,small_millets,0
1,15,ahrar,0
1,15,moong,0
1,15,masur,0
1,15,urd,0
1,15,peas,0
1,15,khesari,0
1,15,other pulses,0
1,15,gram prducts,0
1,15,besan,0
1,15,other pulse products,0
1,16,rice,0
1,16,wheat,0
1,16,jowar,0
1,16,bajra,0
1,16,ragi,0
1,16,maize,0
1,16,barley,0
1,16,small_millets,0
1,16,ahrar,0
1,16,moong,0
1,16,masur,0
1,16,urd,0
1,16,peas,0
1,16,khesari,0
1,16,other pulses,0
1,16,gram prducts,0
1,16,besan,0
1,16,other pulse products,0
1,17,rice,0
1,17,wheat,0
1,17,jowar,0
1,17,bajra,0
1,17,ragi,0
1,17,maize,0
1,17,barley,0
1,17,small_millets,0
1,17,ahrar,0
1,17,moong,0
1,17,masur,0
1,17,urd,0
1,17,peas,0
1,17,khesari,0
1,17,other pulses,0
1,17,gram prducts,0
1,17,besan,0
1,17,other pulse products,0
1,18,rice,0
1,18,wheat,0
1,18,jowar,0
1,18,bajra,0
1,18,ragi,0
1,18,maize,0
1,18,barley,0
1,18,small_millets,0
1,18,ahrar,0
1,18,moong,0
1,18,masur,0
1,18,urd,0
1,18,peas,0
1,18,khesari,0
1,18,other pulses,0
1,18,gram prducts,0
1,18,besan,0
1,18,other pulse products,0
1,19,rice,0
1,19,wheat,0
1,19,jowar,0
1,19,bajra,0
1,19,ragi,0
1,19,maize,0
1,19,barley,0
1,19,small_millets,0
1,19,ahrar,0
1,19,moong,0
1,19,masur,0
1,19,urd,0
1,19,peas,0
1,19,khesari,0
1,19,other pulses,0
1,19,gram prducts,0
1,19,besan,0
1,19,other pulse products,0
1,20,rice,0
1,20,wheat,0
1,20,jowar,0
1,20,bajra,0
1,20,ragi,0
1,20,maize,0
1,20,barley,0
1,20,small_millets,0
1,20,ahrar,0
1,20,moong,0
1,20,masur,0
1,20,urd,0
1,20,peas,0
1,20,khesari,0
1,20,other pulses,0
1,20,gram prducts,0
1,20,besan,0
1,20,other pulse products,0
1,21,rice,0
1,21,wheat,0
1,21,jowar,0
1,21,bajra,0
1,21,ragi,0
1,21,maize,0
1,21,barley,0
1,21,small_millets,0
1,21,ahrar,0
1,21,moong,0
1,21,masur,0
1,21,urd,0
1,21,peas,0
1,21,khesari,0
1,21,other pulses,0
1,21,gram prducts,0
1,21,besan,0
1,21,other pulse products,0
1,22,rice,0
1,22,wheat,0
1,22,jowar,0
1,22,bajra,0
1,22,ragi,0
1,22,maize,0
1,22,barley,0
1,22,small_millets,0
1,22,ahrar,0
1,22,moong,0
1,22,masur,0
1,22,urd,0
1,22,peas,0
1,22,khesari,0
1,22,other pulses,0
1,22,gram prducts,0
1,22,besan,0
1,22,other pulse products,0
1,23,rice,0
1,23,wheat,0
1,23,jowar,0
1,23,bajra,0
1,23,ragi,0
1,23,maize,0
1,23,barley,0
1,23,small_millets,0
1,23,ahrar,0
1,23,moong,0
1,23,masur,0
1,23,urd,0
1,23,peas,0
1,23,khesari,0
1,23,other pulses,0
1,23,gram prducts,0
1,23,besan,0
1,23,other pulse products,0
1,24,rice,0
1,24,wheat,0
1,24,jowar,0
1,24,bajra,0
1,24,ragi,0
1,24,maize,0
1,24,barley,0
1,24,small_millets,0
1,24,ahrar,0
1,24,moong,0
1,24,masur,0
1,24,urd,0
1,24,peas,0
1,24,khesari,0
1,24,other pulses,0
1,24,gram prducts,0
1,24,besan,0
1,24,other pulse products,0
1,25,rice,0
1,25,wheat,0
1,25,jowar,0
1,25,bajra,0
1,25,ragi,0
1,25,maize,0
1,25,barley,0
1,25,small_millets,0
1,25,ahrar,0
1,25,moong,0
1,25,masur,0
1,25,urd,0
1,25,peas,0
1,25,khesari,0
1,25,other pulses,0
1,25,gram prducts,0
1,25,besan,0
1,25,other pulse products,0
1,26,rice,0
1,26,wheat,0
1,26,jowar,0
1,26,bajra,0
1,26,ragi,0
1,26,maize,0
1,26,barley,0
1,26,small_millets,0
1,26,ahrar,0
1,26,moong,0
1,26,masur,0
1,26,urd,0
1,26,peas,0
1,26,khesari,0
1,26,other pulses,0
1,26,gram prducts,0
1,26,besan,0
1,26,other pulse products,0
1,27,rice,0
1,27,wheat,0
1,27,jowar,0
1,27,bajra,0
1,27,ragi,0
1,27,maize,0
1,27,barley,0
1,27,small_millets,0
1,27,ahrar,0
1,27,moong,0
1,27,masur,0
1,27,urd,0
1,27,peas,0
1,27,khesari,0
1,27,other pulses,0
1,27,gram prducts,0
1,27,besan,0
1,27,other pulse products,0
1,28,rice,0
1,28,wheat,0
1,28,jowar,0
1,28,bajra,0
1,28,ragi,0
1,28,maize,0
1,28,barley,0
1,28,small_millets,0
1,28,ahrar,0
1,28,moong,0
1,28,masur,0
1,28,urd,0
1,28,peas,0
1,28,khesari,0
1,28,other pulses,0
1,28,gram prducts,0
1,28,besan,0
1,28,other pulse products,0
1,29,rice,0
1,29,wheat,0
1,29,jowar,0
1,29,bajra,0
1,29,ragi,0
1,29,maize,0
1,29,barley,0
1,29,small_millets,0
1,29,ahrar,0
1,29,moong,0
1,29,masur,0
1,29,urd,0
1,29,peas,0
1,29,khesari,0
1,29,other pulses,0
1,29,gram prducts,0
1,29,besan,0
1,29,other pulse products,0
1,30,rice,0
1,30,wheat,0
1,30,jowar,0
1,30,bajra,0
1,30,ragi,0
1,30,maize,0
1,30,barley,0
1,30,small_millets,0
1,30,ahrar,0
1,30,moong,0
1,30,masur,0
1,30,urd,0
1,30,peas,0
1,30,khesari,0
1,30,other pulses,0
1,30,gram prducts,0
1,30,besan,0
1,30,other pulse products,0
1,31,rice,0
1,31,wheat,0
1,31,jowar,0
1,31,bajra,0
1,31,ragi,0
1,31,maize,0
1,31,barley,0
1,31,small_millets,0
1,31,ahrar,0
1,31,moong,0
1,31,masur,0
1,31,urd,0
1,31,peas,0
1,31,khesari,0
1,31,other pulses,0
1,31,gram prducts,0
1,31,besan,0
1,31,other pulse products,0
1,32,rice,0
1,32,wheat,0
1,32,jowar,0
1,32,bajra,0
1,32,ragi,0
1,32,maize,0
1,32,barley,0
1,32,small_millets,0
1,32,ahrar,0
1,32,moong,0
1,32,masur,0
1,32,urd,0
1,32,peas,0
1,32,khesari,0
1,32,other pulses,0
1,32,gram prducts,0
1,32,besan,0
1,32,other pulse products,0
1,33,rice,0
1,33,wheat,0
1,33,jowar,0
1,33,bajra,0
1,33,ragi,0
1,33,maize,0
1,33,barley,0
1,33,small_millets,0
1,33,ahrar,0
1,33,moong,0
1,33,masur,0
1,33,urd,0
1,33,peas,0
1,33,khesari,0
1,33,other pulses,0
1,33,gram prducts,0
1,33,besan,0
1,33,other pulse products,0
1,34,rice,0
1,34,wheat,0
1,34,jowar,0
1,34,bajra,0
1,34,ragi,0
1,34,maize,0
1,34,barley,0
1,34,small_millets,0
1,34,ahrar,0
1,34,moong,0
1,34,masur,0
1,34,urd,0
1,34,peas,0
1,34,khesari,0
1,34,other pulses,0
1,34,gram prducts,0
1,34,besan,0
1,34,other pulse products,0
1,35,rice,0
1,35,wheat,0
1,35,jowar,0
1,35,bajra,0
1,35,ragi,0
1,35,maize,0
1,35,barley,0
1,35,small_millets,0
1,35,ahrar,0
1,35,moong,0
1,35,masur,0
1,35,urd,0
1,35,peas,0
1,35,khesari,0
1,35,other pulses,0
1,35,gram prducts,0
1,35,besan,0
1,35,other pulse products,0
1,36,rice,0
1,36,wheat,0
1,36,jowar,0
1,36,bajra,0
1,36,ragi,0
1,36,maize,0
1,36,barley,0
1,36,small_millets,0
1,36,ahrar,0
1,36,moong,0
1,36,masur,0
1,36,urd,0
1,36,peas,0
1,36,khesari,0
1,36,other pulses,0
1,36,gram prducts,0
1,36,besan,0
1,36,other pulse products,0
1,37,rice,0
1,37,wheat,0
1,37,jowar,0
1,37,bajra,0
1,37,ragi,0
1,37,maize,0
1,37,barley,0
1,37,small_millets,0
1,37,ahrar,0
1,37,moong,0
1,37,masur,0
1,37,urd,0
1,37,peas,0
1,37,khesari,0
1,37,other pulses,0
1,37,gram prducts,0
1,37,besan,0
1,37,other pulse products,0
1,38,rice,0
1,38,wheat,0
1,38,jowar,0
1,38,bajra,0
1,38,ragi,0
1,38,maize,0
1,38,barley,0
1,38,small_millets,0
1,38,ahrar,0
1,38,moong,0
1,38,masur,0
1,38,urd,0
1,38,peas,0
1,38,khesari,0
1,38,other pulses,0
1,38,gram prducts,0
1,38,besan,0
1,38,other pulse products,0
1,39,rice,0
1,39,wheat,0
1,39,jowar,0
1,39,bajra,0
1,39,ragi,0
1,39,maize,0
1,39,barley,0
1,39,small_millets,0
1,39,ahrar,0
1,39,moong,0
1,39,masur,0
1,39,urd,0
1,39,peas,0
1,39,khesari,0
1,39,other pulses,0
1,39,gram prducts,0
1,39,besan,0
1,39,other pulse products,0
1,40,rice,0
1,40,wheat,0
1,40,jowar,0
1,40,bajra,0
1,40,ragi,0
1,40,maize,0
1,40,barley,0
1,40,small_millets,0
1,40,ahrar,0
1,40,moong,0
1,40,masur,0
1,40,urd,0
1,40,peas,0
1,40,khesari,0
1,40,other pulses,0
1,40,gram prducts,0
1,40,besan,0
1,40,other pulse products,0
1,41,rice,0
1,41,wheat,0
1,41,jowar,0
1,41,bajra,0
1,41,ragi,0
1,41,maize,0
1,41,barley,0
1,41,small_millets,0
1,41,ahrar,0
1,41,moong,0
1,41,masur,0
1,41,urd,0
1,41,peas,0
1,41,khesari,0
1,41,other pulses,0
1,41,gram prducts,0
1,41,besan,0
1,41,other pulse products,0
1,42,rice,0
1,42,wheat,0
1,42,jowar,0
1,42,bajra,0
1,42,ragi,0
1,42,maize,0
1,42,barley,0
1,42,small_millets,0
1,42,ahrar,0
1,42,moong,0
1,42,masur,0
1,42,urd,0
1,42,peas,0
1,42,khesari,0
1,42,other pulses,0
1,42,gram prducts,0
1,42,besan,0
1,42,other pulse products,0
1,43,rice,0
1,43,wheat,0
1,43,jowar,0
1,43,bajra,0
1,43,ragi,0
1,43,maize,0
1,43,barley,0
1,43,small_millets,0
1,43,ahrar,0
1,43,moong,0
1,43,masur,0
1,43,urd,0
1,43,peas,0
1,43,khesari,0
1,43,other pulses,0
1,43,gram prducts,0
1,43,besan,0
1,43,other pulse products,0
1,44,rice,0
1,44,wheat,0
1,44,jowar,0
1,44,bajra,0
1,44,ragi,0
1,44,maize,0
1,44,barley,0
1,44,small_millets,0
1,44,ahrar,0
1,44,moong,0
1,44,masur,0
1,44,urd,0
1,44,peas,0
1,44,khesari,0
1,44,other pulses,0
1,44,gram prducts,0
1,44,besan,0
1,44,other pulse products,0
1,45,rice,0
1,45,wheat,0
1,45,jowar,0
1,45,bajra,0
1,45,ragi,0
1,45,maize,0
1,45,barley,0
1,45,small_millets,0
1,45,ahrar,0
1,45,moong,0
1,45,masur,0
1,45,urd,0
1,45,peas,0
1,45,khesari,0
1,45,other pulses,0
1,45,gram prducts,0
1,45,besan,0
1,45,other pulse products,0
1,46,rice,0
1,46,wheat,0
1,46,jowar,0
1,46,bajra,0
1,46,ragi,0
1,46,maize,0
1,46,barley,0
1,46,small_millets,0
1,46,ahrar,0
1,46,moong,0
1,46,masur,0
1,46,urd,0
1,46,peas,0
1,46,khesari,0
1,46,other pulses,0
1,46,gram prducts,0
1,46,besan,0
1,46,other pulse products,0
2,1,rice,0
2,1,wheat,0
2,1,jowar,0
2,1,bajra,0
2,1,ragi,0
2,1,maize,0
2,1,barley,0
2,1,small_millets,0
2,1,ahrar,0
2,1,moong,0
2,1,masur,0
2,1,urd,0
2,1,peas,0
2,1,khesari,0
2,1,other pulses,0
2,1,gram prducts,0
2,1,besan,0
2,1,other pulse products,0
2,2,rice,0
2,2,wheat,0
2,2,jowar,0
2,2,bajra,0
2,2,ragi,0
2,2,maize,0
2,2,barley,0
2,2,small_millets,0
2,2,ahrar,0
2,2,moong,0
2,2,masur,0
2,2,urd,0
2,2,peas,0
2,2,khesari,0
2,2,other pulses,0
2,2,gram prducts,0
2,2,besan,0
2,2,other pulse products,0
2,3,rice,0
2,3,wheat,0
2,3,jowar,0
2,3,bajra,0
2,3,ragi,0
2,3,maize,0
2,3,barley,0
2,3,small_millets,0
2,3,ahrar,0
2,3,moong,0
2,3,masur,0
2,3,urd,0
2,3,peas,0
2,3,khesari,0
2,3,other pulses,0
2,3,gram prducts,0
2,3,besan,0
2,3,other pulse products,0
2,4,rice,0
2,4,wheat,0
2,4,jowar,0
2,4,bajra,0
2,4,ragi,0
2,4,maize,0
2,4,barley,0
2,4,small_millets,0
2,4,ahrar,0
2,4,moong,0
2,4,masur,0
2,4,urd,0
2,4,peas,0
2,4,khesari,0
2,4,other pulses,0
2,4,gram prducts,0
2,4,besan,0
2,4,other pulse products,0
2,5,rice,0
2,5,wheat,0
2,5,jowar,0
2,5,bajra,0
2,5,ragi,0
2,5,maize,0
2,5,barley,0
2,5,small_millets,0
2,5,ahrar,0
2,5,moong,0
2,5,masur,0
2,5,urd,0
2,5,peas,0
2,5,khesari,0
2,5,other pulses,0
2,5,gram prducts,0
2,5,besan,0
2,5,other pulse products,0
2,6,rice,0
2,6,wheat,0
2,6,jowar,0
2,6,bajra,0
2,6,ragi,0
2,6,maize,0
2,6,barley,0
2,6,small_millets,0
2,6,ahrar,0
2,6,moong,0
2,6,masur,0
2,6,urd,0
2,6,peas,0
2,6,khesari,0
2,6,other pulses,0
2,6,gram prducts,0
2,6,besan,0
2,6,other pulse products,0
2,7,rice,0
2,7,wheat,0
2,7,jowar,0
2,7,bajra,0
2,7,ragi,0
2,7,maize,0
2,7,barley,0
2,7,small_millets,0
2,7,ahrar,0
2,7,moong,0
2,7,masur,0
2,7,urd,0
2,7,peas,0
2,7,khesari,0
2,7,other pulses,0
2,7,gram prducts,0
2,7,besan,0
2,7,other pulse products,0
2,8,rice,0
2,8,wheat,0
2,8,jowar,0
2,8,bajra,0
2,8,ragi,0
2,8,maize,0
2,8,barley,0
2,8,small_millets,0
2,8,ahrar,0
2,8,moong,0
2,8,masur,0
2,8,urd,0
2,8,peas,0
2,8,khesari,0
2,8,other pulses,0
2,8,gram prducts,0
2,8,besan,0
2,8,other pulse products,0
2,9,rice,0
2,9,wheat,0
2,9,jowar,0
2,9,bajra,0
2,9,ragi,0
2,9,maize,0
2,9,barley,0
2,9,small_millets,0
2,9,ahrar,0
2,9,moong,0
2,9,masur,0
2,9,urd,0
2,9,peas,0
2,9,khesari,0
2,9,other pulses,0
2,9,gram prducts,0
2,9,besan,0
2,9,other pulse products,0
2,10,rice,0
2,10,wheat,0
2,10,jowar,0
2,10,bajra,0
2,10,ragi,0
2,10,maize,0
2,10,barley,0
2,10,small_millets,0
2,10,ahrar,0
2,10,moong,0
2,10,masur,0
2,10,urd,0
2,10,peas,0
2,10,khesari,0
2,10,other pulses,0
2,10,gram prducts,0
2,10,besan,0
2,10,other pulse products,0
2,11,rice,0
2,11,wheat,0
2,11,jowar,0
2,11,bajra,0
2,11,ragi,0
2,11,maize,0
2,11,barley,0
2,11,small_millets,0
2,11,ahrar,0
2,11,moong,0
2,11,masur,0
2,11,urd,0
2,11,peas,0
2,11,khesari,0
2,11,other pulses,0
2,11,gram prducts,0
2,11,besan,0
2,11,other pulse products,0
2,12,rice,0
2,12,wheat,0
2,12,jowar,0
2,12,bajra,0
2,12,ragi,0
2,12,maize,0
2,12,barley,0
2,12,small_millets,0
2,12,ahrar,0
2,12,moong,0
2,12,masur,0
2,12,urd,0
2,12,peas,0
2,12,khesari,0
2,12,other pulses,0
2,12,gram prducts,0
2,12,besan,0
2,12,other pulse products,0
2,13,rice,0
2,13,wheat,0
2,13,jowar,0
2,13,bajra,0
2,13,ragi,0
2,13,maize,0
2,13,barley,0
2,13,small_millets,0
2,13,ahrar,0
2,13,moong,0
2,13,masur,0
2,13,urd,0
2,13,peas,0
2,13,khesari,0
2,13,other pulses,0
2,13,gram prducts,0
2,13,besan,0
2,13,other pulse products,0
2,14,rice,0
2,14,wheat,0
2,14,jowar,0
2,14,bajra,0
2,14,ragi,0
2,14,maize,0
2,14,barley,0
2,14,small_millets,0
2,14,ahrar,0
2,14,moong,0
2,14,masur,0
2,14,urd,0
2,14,peas,0
2,14,khesari,0
2,14,other pulses,0
2,14,gram prducts,0
2,14,besan,0
2,14,other pulse products,0
2,15,rice,0
2,15,wheat,0
2,15,jowar,0
2,15,bajra,0
2,15,ragi,0
2,15,maize,0
2,15,barley,0
2,15,small_millets,0
2,15,ahrar,0
2,15,moong,0
2,15,masur,0
2,15,urd,0
2,15,peas,0
2,15,khesari,0
2,15,other pulses,0
2,15,gram prducts,0
2,15,besan,0
2,15,other pulse products,0
2,16,rice,0
2,16,wheat,0
2,16,jowar,0
2,16,bajra,0
2,16,ragi,0
2,16,maize,0
2,16,barley,0
2,16,small_millets,0
2,16,ahrar,0
2,16,moong,0
2,16,masur,0
2,16,urd,0
2,16,peas,0
2,16,khesari,0
2,16,other pulses,0
2,16,gram prducts,0
2,16,besan,0
2,16,other pulse products,0
2,17,rice,0
2,17,wheat,0
2,17,jowar,0
2,17,bajra,0
2,17,ragi,0
2,17,maize,0
2,17,barley,0
2,17,small_millets,0
2,17,ahrar,0
2,17,moong,0
2,17,masur,0
2,17,urd,0
2,17,peas,0
2,17,khesari,0
2,17,other pulses,0
2,17,gram prducts,0
2,17,besan,0
2,17,other pulse products,0
2,18,rice,0
2,18,wheat,0
2,18,jowar,0
2,18,bajra,0
2,18,ragi,0
2,18,maize,0
2,18,barley,0
2,18,small_millets,0
2,18,ahrar,0
2,18,moong,0
2,18,masur,0
2,18,urd,0
2,18,peas,0
2,18,khesari,0
2,18,other pulses,0
2,18,gram prducts,0
2,18,besan,0
2,18,other pulse products,0
2,19,rice,0
2,19,wheat,0
2,19,jowar,0
2,19,bajra,0
2,19,ragi,0
2,19,maize,0
2,19,barley,0
2,19,small_millets,0
2,19,ahrar,0
2,19,moong,0
2,19,masur,0
2,19,urd,0
2,19,peas,0
2,19,khesari,0
2,19,other pulses,0
2,19,gram prducts,0
2,19,besan,0
2,19,other pulse products,0
2,20,rice,0
2,20,wheat,0
2,20,jowar,0
2,20,bajra,0
2,20,ragi,0
2,20,maize,0
2,20,barley,0
2,20,small_millets,0
2,20,ahrar,0
2,20,moong,0
2,20,masur,0
2,20,urd,0
2,20,peas,0
2,20,khesari,0
2,20,other pulses,0
2,20,gram prducts,0
2,20,besan,0
2,20,other pulse products,0
2,21,rice,0
2,21,wheat,0
2,21,jowar,0
2,21,bajra,0
2,21,ragi,0
2,21,maize,0
2,21,barley,0
2,21,small_millets,0
2,21,ahrar,0
2,21,moong,0
2,21,masur,0
2,21,urd,0
2,21,peas,0
2,21,khesari,0
2,21,other pulses,0
2,21,gram prducts,0
2,21,besan,0
2,21,other pulse products,0
2,22,rice,0
2,22,wheat,0
2,22,jowar,0
2,22,bajra,0
2,22,ragi,0
2,22,maize,0
2,22,barley,0
2,22,small_millets,0
2,22,ahrar,0
2,22,moong,0
2,22,masur,0
2,22,urd,0
2,22,peas,0
2,22,khesari,0
2,22,other pulses,0
2,22,gram prducts,0
2,22,besan,0
2,22,other pulse products,0
2,23,rice,0
2,23,wheat,0
2,23,jowar,0
2,23,bajra,0
2,23,ragi,0
2,23,maize,0
2,23,barley,0
2,23,small_millets,0
2,23,ahrar,0
2,23,moong,0
2,23,masur,0
2,23,urd,0
2,23,peas,0
2,23,khesari,0
2,23,other pulses,0
2,23,gram prducts,0
2,23,besan,0
2,23,other pulse products,0
2,24,rice,0
2,24,wheat,0
2,24,jowar,0
2,24,bajra,0
2,24,ragi,0
2,24,maize,0
2,24,barley,0
2,24,small_millets,0
2,24,ahrar,0
2,24,moong,0
2,24,masur,0
2,24,urd,0
2,24,peas,0
2,24,khesari,0
2,24,other pulses,0
2,24,gram prducts,0
2,24,besan,0
2,24,other pulse products,0
2,25,rice,0
2,25,wheat,0
2,25,jowar,0
2,25,bajra,0
2,25,ragi,0
2,25,maize,0
2,25,barley,0
2,25,small_millets,0
2,25,ahrar,0
2,25,moong,0
2,25,masur,0
2,25,urd,0
2,25,peas,0
2,25,khesari,0
2,25,other pulses,0
2,25,gram prducts,0
2,25,besan,0
2,25,other pulse products,0
2,26,rice,0
2,26,wheat,0
2,26,jowar,0
2,26,bajra,0
2,26,ragi,0
2,26,maize,0
2,26,barley,0
2,26,small_millets,0
2,26,ahrar,0
2,26,moong,0
2,26,masur,0
2,26,urd,0
2,26,peas,0
2,26,khesari,0
2,26,other pulses,0
2,26,gram prducts,0
2,26,besan,0
2,26,other pulse products,0
2,27,rice,0
2,27,wheat,0
2,27,jowar,0
2,27,bajra,0
2,27,ragi,0
2,27,maize,0
2,27,barley,0
2,27,small_millets,0
2,27,ahrar,0
2,27,moong,0
2,27,masur,0
2,27,urd,0
2,27,peas,0
2,27,khesari,0
2,27,other pulses,0
2,27,gram prducts,0
2,27,besan,0
2,27,other pulse products,0
2,28,rice,0
2,28,wheat,0
2,28,jowar,0
2,28,bajra,0
2,28,ragi,0
2,28,maize,0
2,28,barley,0
2,28,small_millets,0
2,28,ahrar,0
2,28,moong,0
2,28,masur,0
2,28,urd,0
2,28,peas,0
2,28,khesari,0
2,28,other pulses,0
2,28,gram prducts,0
2,28,besan,0
2,28,other pulse products,0
2,29,rice,0
2,29,wheat,0
2,29,jowar,0
2,29,bajra,0
2,29,ragi,0
2,29,maize,0
2,29,barley,0
2,29,small_millets,0
2,29,ahrar,0
2,29,moong,0
2,29,masur,0
2,29,urd,0
2,29,peas,0
2,29,khesari,0
2,29,other pulses,0
2,29,gram prducts,0
2,29,besan,0
2,29,other pulse products,0
2,30,rice,0
2,30,wheat,0
2,30,jowar,0
2,30,bajra,0
2,30,ragi,0
2,30,maize,0
2,30,barley,0
2,30,small_millets,0
2,30,ahrar,0
2,30,moong,0
2,30,masur,0
2,30,urd,0
2,30,peas,0
2,30,khesari,0
2,30,other pulses,0
2,30,gram prducts,0
2,30,besan,0
2,30,other pulse products,0
2,31,rice,0
2,31,wheat,0
2,31,jowar,0
2,31,bajra,0
2,31,ragi,0
2,31,maize,0
2,31,barley,0
2,31,small_millets,0
2,31,ahrar,0
2,31,moong,0
2,31,masur,0
2,31,urd,0
2,31,peas,0
2,31,khesari,0
2,31,other pulses,0
2,31,gram prducts,0
2,31,besan,0
2,31,other pulse products,0
2,32,rice,0
2,32,wheat,0
2,32,jowar,0
2,32,bajra,0
2,32,ragi,0
2,32,maize,0
2,32,barley,0
2,32,small_millets,0
2,32,ahrar,0
2,32,moong,0
2,32,masur,0
2,32,urd,0
2,32,peas,0
2,32,khesari,0
2,32,other pulses,0
2,32,gram prducts,0
2,32,besan,0
2,32,other pulse products,0
2,33,rice,0
2,33,wheat,0
2,33,jowar,0
